# Sampler used:	class gr.ntua.ece.cslab.panic.core.samplers.RandomSampler
# Date:	Mon Aug 04 15:11:13 EEST 2014
Model	MSE	Average	Deviation	R
Discretization			1017.97663	31.90575	22.83816	0.81587
IsoRegression			1040.98018	32.26422	23.30641	0.77076
GaussianCurves			540.74519	23.25393	15.87880	0.69825
BagClassify			868.37719	29.46824	19.60908	0.44633
RBF			1543.88988	39.29236	28.50464	0.22136
RandomSubSpaces			978.65074	31.28339	22.15077	0.61588
MLPerceptron			225.08157	15.00272	11.39133	0.97069
LeastSquares			3301.50308	57.45871	45.67995	-0.16501
LinearRegression			869.01171	29.47900	22.60573	0.54569
# Sampler used:	class gr.ntua.ece.cslab.panic.core.samplers.GreedyDimensionSampler
# Date:	Mon Aug 04 15:11:14 EEST 2014
Model	MSE	Average	Deviation	R
Discretization			1199.73428	34.63718	28.27184	0.43483
IsoRegression			897.52612	29.95874	24.26986	0.40804
GaussianCurves			480.15550	21.91245	17.44112	0.60065
BagClassify			1002.82944	31.66748	25.04969	0.28176
RBF			943.53493	30.71701	24.26107	0.28989
RandomSubSpaces			781.86041	27.96177	23.05930	0.45844
MLPerceptron			136.23699	11.67206	9.18071	0.93253
LeastSquares			615.87975	24.81692	18.27568	0.50643
LinearRegression			1107.29834	33.27609	27.31926	0.36265
# Sampler used:	class gr.ntua.ece.cslab.panic.core.samplers.UniformSampler
# Date:	Mon Aug 04 15:11:15 EEST 2014
Model	MSE	Average	Deviation	R
Discretization			585.78787	24.20305	18.02415	0.67710
IsoRegression			699.41850	26.44652	19.02206	0.64197
GaussianCurves			457.36163	21.38601	15.79617	0.72434
BagClassify			918.12314	30.30055	22.50879	0.47918
RBF			1027.65126	32.05700	24.22827	0.43125
RandomSubSpaces			1210.07295	34.78610	26.42350	0.23111
MLPerceptron			190.99755	13.82019	10.52943	0.99600
LeastSquares			1197.23208	34.60104	21.46086	0.19734
LinearRegression			854.69238	29.23512	22.20631	0.53628
