# Sampler used:	class gr.ntua.ece.cslab.panic.core.samplers.RandomSampler
# Date:	Mon Aug 04 14:42:16 EEST 2014
Model	MSE	Average	Deviation	R
RandomSubSpaces			11501.38903	107.24453	66.95333	0.26217
MLPerceptron			3572.13740	59.76736	31.62872	0.99684
LeastSquares			9471.53845	97.32183	56.24888	0.45796
LinearRegression			10516.89410	102.55191	63.14761	0.23161
Discretization			9639.51295	98.18102	59.34951	0.45282
GaussianCurves			8338.00974	91.31270	50.43853	0.69331
RBF			11879.95827	108.99522	68.72667	0.05159
BagClassify			12279.19932	110.81155	69.09114	0.09770
IsoRegression			11550.41470	107.47286	71.91337	0.45722
 Sampler used:	class gr.ntua.ece.cslab.panic.core.samplers.GreedyDimensionSampler
# Date:	Mon Aug 04 14:42:15 EEST 2014
Model	MSE	Average	Deviation	R
RandomSubSpaces			11575.98672	107.59176	89.95320	0.14699
MLPerceptron			1865.72463	43.19403	30.18589	0.98976
LeastSquares			9045.13765	95.10593	50.06100	0.04115
LinearRegression			10149.21384	100.74331	76.59018	0.31308
Discretization			13746.32190	117.24471	97.87244	0.00000
GaussianCurves			5556.15721	74.53964	65.74275	0.70334
RBF			19101.03992	138.20651	113.26079	0.27977
BagClassify			15238.11953	123.44278	104.01307	0.19386
IsoRegression			12849.97580	113.35773	81.60314	0.35717
# Sampler used:	class gr.ntua.ece.cslab.panic.core.samplers.UniformSampler
# Date:	Mon Aug 04 14:42:14 EEST 2014
Model	MSE	Average	Deviation	R
RandomSubSpaces			10111.01326	100.55353	66.86371	0.14487
MLPerceptron			1657.52406	40.71270	28.29662	0.98223
LeastSquares			6841.70614	82.71461	46.84604	0.34972
LinearRegression			8977.02955	94.74719	66.67409	0.25702
Discretization			8659.73798	93.05771	61.28391	0.36650
GaussianCurves			5670.35871	75.30178	44.42053	0.57853
RBF			9940.21781	99.70064	65.49321	0.16008
BagClassify			9979.95619	99.89973	66.20872	0.15776
IsoRegression			10790.77495	103.87865	69.20538	0.88709
