# Sampler used:	class gr.ntua.ece.cslab.panic.core.samplers.RandomSampler
# Date:	Mon Aug 04 14:41:44 EEST 2014
Model	MSE	Average	Deviation	R
Discretization			10468.56547	102.31601	71.70389	0.60923
IsoRegression			9733.20299	98.65700	69.63390	0.97264
GaussianCurves			8065.24215	89.80669	51.96124	0.69401
BagClassify			12170.71684	110.32097	71.43910	-0.01269
RBF			7907.51478	88.92421	51.11529	0.45534
RandomSubSpaces			12728.72932	112.82167	71.09065	0.00000
MLPerceptron			3040.47929	55.14054	30.10224	0.99998
LeastSquares			4340.92884	65.88573	44.34517	0.88194
LinearRegression			11205.57962	105.85641	81.15724	0.65295
# Sampler used:	class gr.ntua.ece.cslab.panic.core.samplers.GreedyDimensionSampler
# Date:	Mon Aug 04 14:41:45 EEST 2014
Model	MSE	Average	Deviation	R
Discretization			63636.29191	252.26235	222.94595	0.65096
IsoRegression			43720.15707	209.09366	168.86165	0.65096
GaussianCurves			18154.83445	134.73988	127.45685	0.72113
BagClassify			26920.06443	164.07335	151.42705	0.10064
RBF			25475.65472	159.61095	142.78395	0.06968
RandomSubSpaces			26122.24243	161.62377	149.18535	0.33199
MLPerceptron			6324.17266	79.52467	53.80348	1.00000
LeastSquares			12074.76397	109.88523	93.68916	0.93340
LinearRegression			25995.69777	161.23181	135.93235	0.65096
# Sampler used:	class gr.ntua.ece.cslab.panic.core.samplers.UniformSampler
# Date:	Mon Aug 04 14:41:45 EEST 2014
Model	MSE	Average	Deviation	R
Discretization			17683.83771	132.98059	93.29100	0.67110
IsoRegression			10402.20426	101.99120	69.70407	0.94538
GaussianCurves			7169.88368	84.67517	49.01646	0.68765
BagClassify			10428.82257	102.12161	68.32588	0.20012
RBF			7519.90858	86.71741	53.83907	0.50159
RandomSubSpaces			10938.06213	104.58519	67.03298	0.16309
MLPerceptron			3527.94867	59.39654	36.21639	1.00000
LeastSquares			4202.05590	64.82327	42.81442	0.82919
LinearRegression			10695.42060	103.41867	76.48424	0.58604
