# Created: Sat Aug 02 14:50:10 EEST 2014
# Active sampler: class gr.ntua.ece.cslab.panic.core.samplers.UniformSampler
# Runtime options:
#	input:	input/pagerank.csv
#	sampling-rate:	0.125
#	output:	results/pagerank/values-0.125.csv
#	metrics-output:	results/pagerank/metrics-0.125.csv
#
# Points picked
# 	(2.0, 60.0, 2.0)
# 	(1.0, 90.0, 2.0)
# 	(4.0, 50.0, 3.0)
# 	(2.0, 80.0, 3.0)
# 	(1.0, 50.0, 4.0)
# 	(4.0, 70.0, 4.0)
# 	(2.0, 100.0, 4.0)
# 	(1.0, 70.0, 5.0)
# 	(4.0, 90.0, 5.0)
# 	(2.0, 60.0, 6.0)
# 	(1.0, 90.0, 6.0)
# 	(4.0, 50.0, 7.0)
# 	(2.0, 80.0, 7.0)
# 	(1.0, 50.0, 8.0)
# 	(4.0, 70.0, 8.0)
# 	(2.0, 100.0, 8.0)
# 	(1.0, 70.0, 9.0)
# 	(4.0, 90.0, 9.0)
# 	(2.0, 60.0, 10.0)
# 	(1.0, 90.0, 10.0)
x2	x3	x1	objective	RBF	LinearRegression	MLPerceptron	LeastSquares	Discretization	RandomSubSpaces	IsoRegression	GaussianCurves	BagClassify	
4.0	60.0	9.0	80.5300	78.5661	75.1764	79.0944	76.1887	80.7529	88.4032	80.2600	82.1151	89.9623	
4.0	70.0	9.0	85.6000	78.5663	75.1764	79.9694	77.5189	80.7529	88.4032	80.2600	82.8984	89.9623	
4.0	80.0	9.0	90.4100	78.5665	75.1764	80.8761	78.8490	80.7529	89.3497	80.2600	85.6212	89.9623	
4.0	90.0	9.0	89.4400	78.5668	75.1764	81.8167	80.1792	80.7529	89.3497	80.2600	89.6916	89.9623	
4.0	100.0	9.0	92.8500	78.5673	75.1764	82.7953	81.5094	80.7529	89.3497	80.2600	94.3856	89.9623	
1.0	50.0	10.0	108.3300	132.3342	143.6923	104.3585	127.4130	153.0432	131.2660	152.4071	106.7227	123.9986	
1.0	60.0	10.0	113.7300	132.4600	143.6923	108.6817	128.7432	153.0432	131.2660	152.4071	111.3020	127.5626	
1.0	70.0	10.0	129.2100	132.5833	143.6923	114.7003	130.0734	153.0432	131.2660	152.4071	117.1221	127.5626	
1.0	80.0	10.0	135.0600	132.6998	143.6923	123.1468	131.4036	153.0432	137.6272	152.4071	122.9399	134.9287	
1.0	90.0	10.0	141.0700	132.8063	143.6923	134.9339	132.7338	153.0432	141.0411	152.4071	127.4639	134.9287	
1.0	100.0	10.0	155.8600	132.9008	143.6923	151.0546	134.0640	153.0432	141.0411	152.4071	129.8189	134.9287	
2.0	50.0	10.0	78.3600	128.9358	120.8537	91.6921	109.7453	97.9501	109.9233	107.7814	94.9742	111.4715	
2.0	60.0	10.0	83.7100	129.4853	120.8537	93.1234	111.0755	97.9501	109.9233	107.7814	97.3528	111.4715	
2.0	70.0	10.0	86.4600	130.0330	120.8537	94.7879	112.4057	97.9501	109.9233	107.7814	101.5663	111.4715	
2.0	80.0	10.0	92.3500	130.5593	120.8537	96.8105	113.7359	97.9501	109.9233	107.7814	106.6682	111.4715	
2.0	90.0	10.0	93.2900	131.0482	120.8537	99.3800	115.0660	97.9501	115.3653	107.7814	111.5231	111.4715	
2.0	100.0	10.0	102.2000	131.4878	120.8537	102.7774	116.3962	97.9501	115.3653	107.7814	115.2165	111.4715	
4.0	50.0	10.0	68.7000	78.5662	75.1764	77.1228	74.4098	80.7529	88.4032	80.2600	86.1007	89.9623	
4.0	60.0	10.0	74.5900	78.5664	75.1764	77.9261	75.7400	80.7529	88.4032	80.2600	84.7930	89.9623	
4.0	70.0	10.0	77.4900	78.5666	75.1764	78.7612	77.0702	80.7529	88.4032	80.2600	85.4811	89.9623	
4.0	80.0	10.0	76.6100	78.5669	75.1764	79.6289	78.4004	80.7529	89.3497	80.2600	87.9388	89.9623	
4.0	90.0	10.0	80.1900	78.5673	75.1764	80.5308	79.7306	80.7529	89.3497	80.2600	91.6326	89.9623	
4.0	100.0	10.0	85.8200	78.5679	75.1764	81.4700	81.0608	80.7529	89.3497	80.2600	95.9098	89.9623	


# Created: Sat Aug 02 14:50:11 EEST 2014
# Active sampler: class gr.ntua.ece.cslab.panic.core.samplers.RandomSampler
# Runtime options:
#	input:	input/pagerank.csv
#	sampling-rate:	0.125
#	output:	results/pagerank/values-0.125.csv
#	metrics-output:	results/pagerank/metrics-0.125.csv
#
# Points picked
# 	(4.0, 60.0, 4.0)
# 	(4.0, 90.0, 4.0)
# 	(2.0, 80.0, 4.0)
# 	(2.0, 90.0, 4.0)
# 	(1.0, 90.0, 4.0)
# 	(4.0, 80.0, 5.0)
# 	(1.0, 100.0, 5.0)
# 	(2.0, 80.0, 8.0)
# 	(4.0, 70.0, 7.0)
# 	(2.0, 70.0, 8.0)
# 	(4.0, 80.0, 8.0)
# 	(2.0, 100.0, 7.0)
# 	(4.0, 70.0, 3.0)
# 	(2.0, 100.0, 5.0)
# 	(2.0, 100.0, 10.0)
# 	(2.0, 60.0, 8.0)
# 	(1.0, 60.0, 3.0)
# 	(1.0, 50.0, 9.0)
# 	(1.0, 100.0, 4.0)
# 	(4.0, 90.0, 7.0)
x2	x3	x1	objective	RBF	LinearRegression	MLPerceptron	LeastSquares	Discretization	RandomSubSpaces	IsoRegression	GaussianCurves	BagClassify	
1.0	50.0	2.0	150.3600	137.1056	154.2159	131.7341	134.2353	134.4200	142.0849	178.7740	134.1972	159.7664	
1.0	60.0	2.0	179.3700	136.2401	154.2159	150.8434	135.5856	134.4200	142.0849	178.7740	142.1446	159.7664	
1.0	70.0	2.0	203.1300	135.3679	154.2159	171.3035	136.9359	134.4200	142.0849	178.7740	151.2951	159.7664	
1.0	80.0	2.0	227.5400	135.5053	154.2159	189.9364	138.2862	208.2067	142.0849	178.7740	160.2681	159.7664	
1.0	90.0	2.0	251.3500	136.4741	154.2159	204.5854	139.6365	208.2067	145.1140	178.7740	167.3124	159.7664	
1.0	100.0	2.0	282.3600	137.2258	154.2159	214.8124	140.9868	208.2067	145.1140	178.7740	170.8567	159.7664	
2.0	50.0	2.0	113.7000	136.2299	129.9532	86.0901	121.2699	106.1769	113.8111	106.9300	119.8969	106.0503	
2.0	60.0	2.0	117.9800	133.6825	129.9532	87.9867	122.6202	106.1769	113.8111	106.9300	124.1559	106.0503	
2.0	70.0	2.0	128.7800	131.2968	129.9532	91.8421	123.9705	106.1769	113.8111	106.9300	130.1213	106.0503	
2.0	80.0	2.0	143.7100	131.6613	129.9532	98.6184	125.3208	106.1769	113.8111	106.9300	136.9776	106.0503	
2.0	90.0	2.0	151.9700	134.3527	129.9532	109.3836	126.6711	106.1769	116.8403	106.9300	143.4035	106.0503	
2.0	100.0	2.0	177.4600	136.5989	129.9532	124.7825	128.0213	106.1769	116.8403	106.9300	147.9802	108.6709	
4.0	50.0	2.0	87.2100	88.8327	81.4278	80.2109	95.3391	86.0228	107.5470	90.1986	100.2198	102.1759	
4.0	60.0	2.0	90.6800	88.8299	81.4278	79.7067	96.6894	86.0228	107.5470	90.1986	97.9145	102.1759	
4.0	70.0	2.0	98.3400	88.8294	81.4278	79.2925	98.0397	86.0228	107.5470	90.1986	97.3135	102.1759	
4.0	80.0	2.0	97.9500	88.8295	81.4278	78.9616	99.3899	86.0228	107.5470	90.1986	98.6637	102.1759	
4.0	90.0	2.0	110.3900	88.8302	81.4278	78.7125	100.7402	92.1260	110.5762	90.1986	101.7333	102.1759	
4.0	100.0	2.0	119.2800	88.8343	81.4278	78.5513	102.0905	92.1260	110.5762	90.1986	105.8722	104.7965	
1.0	50.0	3.0	132.0700	137.0006	154.2159	127.0639	131.1677	134.4200	142.0849	178.7740	132.8074	159.7664	
1.0	60.0	3.0	152.0000	135.9232	154.2159	145.0588	132.5180	134.4200	142.0849	178.7740	140.8921	159.7664	
1.0	70.0	3.0	164.2000	134.8474	154.2159	165.3597	133.8682	134.4200	142.0849	178.7740	150.4012	159.7664	
1.0	80.0	3.0	185.0500	135.0162	154.2159	184.8131	135.2185	208.2067	142.0849	178.7740	159.9027	159.7664	
1.0	90.0	3.0	206.4400	136.2135	154.2159	200.7920	136.5688	208.2067	145.1140	178.7740	167.5381	159.7664	
1.0	100.0	3.0	225.0100	137.1510	154.2159	212.3266	137.9191	208.2067	145.1140	178.7740	171.6077	159.7664	
2.0	50.0	3.0	91.3500	135.9105	129.9532	86.3355	118.2023	106.1769	113.8111	106.9300	117.3083	106.0503	
2.0	60.0	3.0	96.8200	132.7957	129.9532	87.6918	119.5525	106.1769	113.8111	106.9300	121.4132	106.0503	
2.0	70.0	3.0	113.2000	129.9517	129.9532	90.7617	120.9028	106.1769	113.8111	106.9300	127.4868	106.0503	
2.0	80.0	3.0	115.1400	130.3818	129.9532	96.4282	122.2531	106.1769	113.8111	106.9300	134.7047	106.0503	
2.0	90.0	3.0	130.7800	133.6072	129.9532	105.7625	123.6034	106.1769	116.8403	106.9300	141.6712	106.0503	
2.0	100.0	3.0	126.7400	136.3687	129.9532	119.6276	124.9537	106.1769	116.8403	106.9300	146.8519	108.6709	
4.0	50.0	3.0	78.1700	88.8318	81.4278	80.7448	92.2714	86.0228	107.5470	90.1986	97.4376	102.1759	
4.0	60.0	3.0	87.1600	88.8297	81.4278	80.1548	93.6217	86.0228	107.5470	90.1986	94.7418	102.1759	
4.0	70.0	3.0	100.1000	88.8293	81.4278	79.6647	94.9720	86.0228	107.5470	90.1986	93.9462	102.1759	
4.0	80.0	3.0	101.9300	88.8293	81.4278	79.2663	96.3223	86.0228	107.5470	90.1986	95.3356	102.1759	
4.0	90.0	3.0	115.8700	88.8299	81.4278	78.9556	97.6725	92.1260	110.5762	90.1986	98.6686	102.1759	
4.0	100.0	3.0	122.7800	88.8332	81.4278	78.7352	99.0228	92.1260	110.5762	90.1986	103.2413	104.7965	
1.0	50.0	4.0	136.5900	136.9433	154.2159	122.9456	128.1000	134.4200	142.0849	178.7740	130.3692	159.7664	
1.0	60.0	4.0	151.4200	135.7516	154.2159	139.6152	129.4503	134.4200	142.0849	178.7740	138.1679	159.7664	
1.0	70.0	4.0	182.1800	134.5674	154.2159	159.4177	130.8006	134.4200	142.0849	178.7740	147.5814	159.7664	
1.0	80.0	4.0	201.1600	134.7528	154.2159	179.4089	132.1508	208.2067	142.0849	178.7740	157.1957	159.7664	
1.0	90.0	4.0	210.9400	136.0721	154.2159	196.6140	133.5011	208.2067	145.1140	178.7740	165.1253	159.7664	
1.0	100.0	4.0	212.2000	137.1101	154.2159	209.5012	134.8514	208.2067	145.1140	178.7740	169.6084	159.7664	
2.0	50.0	4.0	87.2400	135.7376	129.9532	86.7860	115.1346	106.1769	113.8111	106.9300	114.2185	106.0503	
2.0	60.0	4.0	92.2600	132.3251	129.9532	87.6579	116.4849	106.1769	113.8111	106.9300	117.8931	106.0503	
2.0	70.0	4.0	98.0500	129.2511	129.9532	90.0247	117.8351	106.1769	113.8111	106.9300	123.7480	106.0503	
2.0	80.0	4.0	106.8900	129.7135	129.9532	94.6844	119.1854	106.1769	113.8111	106.9300	130.9967	106.0503	
2.0	90.0	4.0	116.4300	133.2095	129.9532	102.6729	120.5357	106.1769	116.8403	106.9300	138.2314	106.0503	
2.0	100.0	4.0	122.1400	136.2436	129.9532	114.9891	121.8860	106.1769	116.8403	106.9300	143.8631	108.6709	
4.0	50.0	4.0	66.9600	88.8315	81.4278	81.3635	89.2037	86.0228	107.5470	90.1986	95.2028	102.1759	
4.0	60.0	4.0	83.3200	88.8296	81.4278	80.6779	90.5540	86.0228	107.5470	90.1986	92.1680	102.1759	
4.0	70.0	4.0	74.3100	88.8292	81.4278	80.1025	91.9043	86.0228	107.5470	90.1986	91.1671	102.1759	
4.0	80.0	4.0	83.1300	88.8292	81.4278	79.6282	93.2546	86.0228	107.5470	90.1986	92.5173	102.1759	
4.0	90.0	4.0	87.0900	88.8298	81.4278	79.2489	94.6049	92.1260	110.5762	90.1986	95.9805	102.1759	
4.0	100.0	4.0	95.7400	88.8327	81.4278	78.9643	95.9551	92.1260	110.5762	90.1986	100.8282	104.7965	
1.0	50.0	5.0	110.7600	136.9526	154.2159	119.4027	125.0323	134.4200	140.6067	178.7740	127.0906	159.7664	
1.0	60.0	5.0	128.2500	135.7794	154.2159	134.6006	126.3826	134.4200	140.6067	178.7740	134.1927	159.7664	
1.0	70.0	5.0	137.9100	134.6126	154.2159	153.5918	127.7329	134.4200	140.6067	178.7740	143.0490	159.7664	
1.0	80.0	5.0	155.0100	134.7954	154.2159	173.8014	129.0832	208.2067	140.6067	178.7740	152.3341	159.7664	
1.0	90.0	5.0	171.6000	136.0950	154.2159	192.0696	130.4334	208.2067	145.1140	178.7740	160.2213	159.7664	
1.0	100.0	5.0	201.4800	137.1167	154.2159	206.3173	131.7837	208.2067	145.1140	178.7740	164.9616	159.7664	
2.0	50.0	5.0	100.0400	135.7656	129.9532	87.4303	112.0669	106.1769	112.3329	106.9300	110.9057	106.0503	
2.0	60.0	5.0	101.2700	132.4008	129.9532	87.8682	113.4172	106.1769	112.3329	106.9300	113.9029	106.0503	
2.0	70.0	5.0	109.5000	129.3632	129.9532	89.6069	114.7675	106.1769	112.3329	106.9300	119.2194	106.0503	
2.0	80.0	5.0	117.3000	129.8205	129.9532	93.3589	116.1177	106.1769	112.3329	106.9300	126.1510	106.0503	
2.0	90.0	5.0	126.7800	133.2736	129.9532	100.0998	117.4680	106.1769	116.8403	106.9300	133.3453	106.0503	
2.0	100.0	5.0	134.8100	136.2639	129.9532	110.8944	118.8183	106.1769	116.8403	106.9300	139.2260	108.6709	
4.0	50.0	5.0	66.8200	88.8316	81.4278	82.0756	86.1361	86.0228	106.0688	90.1986	93.7394	102.1759	
4.0	60.0	5.0	65.9200	88.8296	81.4278	81.2848	87.4863	86.0228	106.0688	90.1986	90.4480	102.1759	
4.0	70.0	5.0	74.8100	88.8292	81.4278	80.6144	88.8366	86.0228	106.0688	90.1986	89.2473	102.1759	
4.0	80.0	5.0	71.3700	88.8292	81.4278	80.0551	90.1869	86.0228	106.0688	90.1986	90.4784	102.1759	
4.0	90.0	5.0	83.7000	88.8298	81.4278	79.5993	91.5372	92.1260	110.5762	90.1986	93.9204	102.1759	
4.0	100.0	5.0	89.5600	88.8328	81.4278	79.2441	92.8875	92.1260	110.5762	90.1986	98.8522	104.7965	
1.0	50.0	6.0	131.5700	137.0253	154.2159	116.4360	121.9646	134.4200	140.6067	178.7740	123.3146	159.7664	
1.0	60.0	6.0	139.2100	135.9976	154.2159	130.0815	123.3149	134.4200	140.6067	178.7740	129.3789	159.7664	
1.0	70.0	6.0	137.2200	134.9691	154.2159	147.9931	124.6652	134.4200	140.6067	178.7740	137.2707	159.7664	
1.0	80.0	6.0	160.9800	135.1306	154.2159	168.0837	126.0155	208.2067	140.6067	178.7740	145.8151	159.7664	
1.0	90.0	6.0	173.8500	136.2747	154.2159	187.1943	127.3658	208.2067	145.1140	178.7740	153.3248	159.7664	
1.0	100.0	6.0	192.6700	137.1686	154.2159	202.7638	128.7161	208.2067	145.1140	178.7740	158.1372	159.7664	
2.0	50.0	6.0	96.7900	135.9855	129.9532	88.2557	108.9992	106.1769	110.3415	106.9300	107.7123	108.1502	
2.0	60.0	6.0	106.1100	133.0017	129.9532	88.3064	110.3495	106.1769	110.3415	106.9300	109.8517	108.1502	
2.0	70.0	6.0	102.9600	130.2612	129.9532	89.4852	111.6998	106.1769	110.3415	106.9300	114.3616	108.1502	
2.0	80.0	6.0	107.9900	130.6767	129.9532	92.4234	113.0501	106.1769	110.3415	106.9300	120.6573	108.1502	
2.0	90.0	6.0	116.1100	133.7808	129.9532	98.0209	114.4004	106.1769	114.8488	106.9300	127.5034	108.1502	
2.0	100.0	6.0	114.3800	136.4228	129.9532	107.3541	115.7506	106.1769	114.8488	106.9300	133.4037	110.7708	
4.0	50.0	6.0	68.6800	88.8320	81.4278	82.8889	83.0684	97.7522	106.0688	90.1986	93.1958	104.2758	
4.0	60.0	6.0	74.4500	88.8297	81.4278	81.9841	84.4187	97.7522	106.0688	90.1986	89.7546	104.2758	
4.0	70.0	6.0	71.7600	88.8293	81.4278	81.2093	85.7690	97.7522	106.0688	90.1986	88.3775	104.2758	
4.0	80.0	6.0	77.1100	88.8293	81.4278	80.5554	87.1192	97.7522	106.0688	90.1986	89.4192	104.2758	
4.0	90.0	6.0	82.5700	88.8300	81.4278	80.0144	88.4695	92.1260	110.5762	90.1986	92.6887	104.2758	
4.0	100.0	6.0	85.5400	88.8334	81.4278	79.5812	89.8198	92.1260	110.5762	90.1986	97.5042	106.8964	
1.0	50.0	7.0	117.9300	137.1381	154.2159	114.0264	118.8970	134.4200	140.6067	178.7740	119.4600	159.7664	
1.0	60.0	7.0	117.2900	136.3386	154.2159	126.1001	120.2473	134.4200	140.6067	178.7740	124.2603	159.7664	
1.0	70.0	7.0	138.5100	135.5306	154.2159	142.7217	121.5975	134.4200	140.6067	178.7740	130.8875	159.7664	
1.0	80.0	7.0	135.8200	135.6581	154.2159	162.3596	122.9478	208.2067	140.6067	178.7740	138.3624	159.7664	
1.0	90.0	7.0	149.7100	136.5549	154.2159	182.0413	124.2981	208.2067	145.1140	178.7740	145.2019	159.7664	
1.0	100.0	7.0	161.0500	137.2489	154.2159	198.8405	125.6484	208.2067	145.1140	178.7740	149.8941	159.7664	
2.0	50.0	7.0	74.3500	136.3291	129.9532	89.2471	105.9316	106.1769	110.3415	106.9300	104.9864	108.1502	
2.0	60.0	7.0	83.6500	133.9629	129.9532	88.9555	107.2818	106.1769	110.3415	106.9300	106.1811	108.1502	
2.0	70.0	7.0	100.6300	131.7289	129.9532	89.6373	108.6321	106.1769	110.3415	106.9300	109.7046	108.1502	
2.0	80.0	7.0	101.3800	132.0714	129.9532	91.8494	109.9824	106.1769	110.3415	106.9300	115.1157	108.1502	
2.0	90.0	7.0	100.7600	134.5873	129.9532	96.4092	111.3327	106.1769	114.8488	106.9300	121.3449	108.1502	
2.0	100.0	7.0	104.1500	136.6703	129.9532	104.3647	112.6830	106.1769	114.8488	106.9300	127.0344	110.7708	
4.0	50.0	7.0	72.6300	88.8330	81.4278	83.8100	80.0007	97.7522	106.0688	90.1986	93.6200	104.2758	
4.0	60.0	7.0	75.8500	88.8300	81.4278	82.7839	81.3510	97.7522	106.0688	90.1986	90.1492	104.2758	
4.0	70.0	7.0	90.0700	88.8295	81.4278	81.8957	82.7013	97.7522	106.0688	90.1986	88.6363	104.2758	
4.0	80.0	7.0	88.8500	88.8295	81.4278	81.1379	84.0516	97.7522	106.0688	90.1986	89.4383	104.2758	
4.0	90.0	7.0	98.5200	88.8304	81.4278	80.5023	85.4018	92.1260	110.5762	90.1986	92.4032	104.2758	
4.0	100.0	7.0	88.6500	88.8348	81.4278	79.9829	86.7521	92.1260	110.5762	90.1986	96.9162	106.8964	
1.0	50.0	8.0	99.2300	137.2590	154.2159	112.1375	115.8293	134.4200	140.6067	178.7740	115.9450	159.7664	
1.0	60.0	8.0	113.7900	136.7082	154.2159	122.6736	117.1796	134.4200	140.6067	178.7740	119.3947	159.7664	
1.0	70.0	8.0	116.4900	136.1456	154.2159	137.8603	118.5299	134.4200	140.6067	178.7740	124.5976	159.7664	
1.0	80.0	8.0	128.2900	136.2348	154.2159	156.7368	119.8801	208.2067	140.6067	178.7740	130.7935	159.7664	
1.0	90.0	8.0	143.9600	136.8578	154.2159	176.6813	121.2304	208.2067	145.1140	178.7740	136.7460	159.7664	
1.0	100.0	8.0	150.0800	137.3349	154.2159	194.5606	122.5807	208.2067	145.1140	178.7740	141.1406	159.7664	
2.0	50.0	8.0	93.4200	136.7016	129.9532	90.3865	102.8639	106.1769	110.3415	106.9300	103.0198	108.1502	
2.0	60.0	8.0	85.6900	135.0367	129.9532	89.7966	104.2142	106.1769	110.3415	106.9300	103.2864	108.1502	
2.0	70.0	8.0	106.0100	133.4157	129.9532	90.0409	105.5644	106.1769	110.3415	106.9300	105.7524	108.1502	
2.0	80.0	8.0	99.2600	133.6674	129.9532	91.6088	106.9147	106.1769	110.3415	106.9300	110.1288	108.1502	
2.0	90.0	8.0	107.7200	135.4811	129.9532	95.2348	108.2650	106.1769	114.8488	106.9300	115.5420	108.1502	
2.0	100.0	8.0	108.0100	136.9374	129.9532	101.9114	109.6153	106.1769	114.8488	106.9300	120.8152	110.7708	
4.0	50.0	8.0	70.7900	88.8350	81.4278	84.8430	76.9330	97.7522	106.0688	90.1986	94.9530	104.2758	
4.0	60.0	8.0	77.8000	88.8307	81.4278	83.6908	78.2833	97.7522	106.0688	90.1986	91.5740	104.2758	
4.0	70.0	8.0	83.3100	88.8299	81.4278	82.6818	79.6336	97.7522	106.0688	90.1986	89.9797	104.2758	
4.0	80.0	8.0	100.9200	88.8299	81.4278	81.8111	80.9839	97.7522	106.0688	90.1986	90.5177	104.2758	
4.0	90.0	8.0	91.8300	88.8312	81.4278	81.0717	82.3342	92.1260	110.5762	90.1986	93.0807	104.2758	
4.0	100.0	8.0	85.9700	88.8376	81.4278	80.4573	83.6844	92.1260	110.5762	90.1986	97.1404	106.8964	
1.0	50.0	9.0	117.2500	137.3623	154.2159	110.7205	112.7616	134.4200	140.6067	178.7740	113.1127	159.7664	
1.0	60.0	9.0	126.0200	137.0270	154.2159	119.7962	114.1119	134.4200	140.6067	178.7740	115.2639	159.7664	
1.0	70.0	9.0	126.8500	136.6813	154.2159	133.4692	115.4622	134.4200	140.6067	178.7740	119.0307	159.7664	
1.0	80.0	9.0	132.9400	136.7363	154.2159	151.3192	116.8125	208.2067	140.6067	178.7740	123.8727	159.7664	
1.0	90.0	9.0	146.7000	137.1184	154.2159	171.1994	118.1627	208.2067	145.1140	178.7740	128.8160	159.7664	
1.0	100.0	9.0	157.0200	137.4083	154.2159	189.9525	119.5130	208.2067	145.1140	178.7740	132.7701	159.7664	
2.0	50.0	9.0	81.5500	137.0230	129.9532	91.6522	99.7962	106.1769	110.3415	106.9300	101.9960	108.1502	
2.0	60.0	9.0	82.3500	135.9905	129.9532	90.8086	101.1465	106.1769	110.3415	106.9300	101.4461	108.1502	
2.0	70.0	9.0	84.9600	134.9574	129.9532	90.6723	102.4968	106.1769	110.3415	106.9300	102.8936	108.1502	
2.0	80.0	9.0	99.6300	135.1196	129.9532	91.6731	103.8470	106.1769	110.3415	106.9300	106.1939	108.1502	
2.0	90.0	9.0	110.9300	136.2689	129.9532	94.4657	105.1973	106.1769	114.8488	106.9300	110.6793	108.1502	
2.0	100.0	9.0	120.7400	137.1669	129.9532	99.9710	106.5476	106.1769	114.8488	106.9300	115.3775	110.7708	
4.0	50.0	9.0	74.2000	88.8392	81.4278	85.9889	73.8654	97.7522	106.0688	90.1986	97.0419	104.2758	
4.0	60.0	9.0	80.5300	88.8320	81.4278	84.7093	75.2156	97.7522	106.0688	90.1986	93.8650	104.2758	
4.0	70.0	9.0	85.6000	88.8306	81.4278	83.5744	76.5659	97.7522	106.0688	90.1986	92.2515	104.2758	
4.0	80.0	9.0	90.4100	88.8308	81.4278	82.5833	77.9162	97.7522	106.0688	90.1986	92.5296	104.2758	
4.0	90.0	9.0	89.4400	88.8328	81.4278	81.7313	79.2665	92.1260	110.5762	90.1986	94.6365	104.2758	
4.0	100.0	9.0	92.8500	88.8435	81.4278	81.0127	80.6168	92.1260	110.5762	90.1986	98.1418	106.8964	
1.0	50.0	10.0	108.3300	137.4359	154.2159	109.7174	109.6939	134.4200	140.6067	178.7740	111.1764	159.7664	
1.0	60.0	10.0	113.7300	137.2556	154.2159	117.4419	111.0442	134.4200	140.6067	178.7740	112.1960	159.7664	
1.0	70.0	10.0	129.2100	137.0686	154.2159	129.5841	112.3945	134.4200	140.6067	178.7740	114.6455	159.7664	
1.0	80.0	10.0	135.0600	137.0984	154.2159	146.1997	113.7448	208.2067	140.6067	178.7740	118.1849	159.7664	
1.0	90.0	10.0	141.0700	137.3049	154.2159	165.6904	115.0951	208.2067	145.1140	178.7740	122.0946	159.7664	
1.0	100.0	10.0	155.8600	137.4605	154.2159	185.0611	116.4454	208.2067	145.1140	178.7740	125.5124	159.7664	
2.0	50.0	10.0	78.3600	137.2535	129.9532	93.0189	96.7285	106.1769	110.3415	106.9300	101.9633	108.1502	
2.0	60.0	10.0	83.7100	136.6911	129.9532	91.9672	98.0788	106.1769	110.3415	106.9300	100.7787	108.1502	
2.0	70.0	10.0	86.4600	136.1170	129.9532	91.5060	99.4291	106.1769	110.3415	106.9300	101.3387	108.1502	
2.0	80.0	10.0	92.3500	136.2079	129.9532	92.0131	100.7794	106.1769	110.3415	106.9300	103.6223	108.1502	
2.0	90.0	10.0	93.2900	136.8438	129.9532	94.0686	102.1297	106.1769	114.8488	106.9300	107.1582	108.1502	
2.0	100.0	10.0	102.2000	137.3310	129.9532	98.5138	103.4799	106.1769	114.8488	106.9300	111.1819	110.7708	
4.0	50.0	10.0	68.7000	88.8484	81.4278	87.2451	70.7977	97.7522	106.0688	90.1986	99.6683	104.2758	
4.0	60.0	10.0	74.5900	88.8349	81.4278	85.8409	72.1480	97.7522	106.0688	90.1986	96.7822	104.2758	
4.0	70.0	10.0	77.4900	88.8323	81.4278	84.5783	73.4983	97.7522	106.0688	90.1986	95.2128	104.2758	
4.0	80.0	10.0	76.6100	88.8326	81.4278	83.4613	74.8485	97.7522	106.0688	90.1986	95.2599	104.2758	
4.0	90.0	10.0	80.1900	88.8364	81.4278	82.4890	76.1988	92.1260	110.5762	90.1986	96.9019	104.2758	
4.0	100.0	10.0	85.8200	88.8565	81.4278	81.6577	77.5491	92.1260	110.5762	90.1986	99.8066	106.8964	


# Created: Sat Aug 02 14:50:12 EEST 2014
# Active sampler: class gr.ntua.ece.cslab.panic.core.samplers.GreedyDimensionSampler
# Runtime options:
#	input:	input/pagerank.csv
#	sampling-rate:	0.125
#	output:	results/pagerank/values-0.125.csv
#	metrics-output:	results/pagerank/metrics-0.125.csv
#
# Points picked
# 	(1.0, 50.0, 2.0)
# 	(1.0, 100.0, 2.0)
# 	(4.0, 50.0, 2.0)
# 	(4.0, 100.0, 2.0)
# 	(1.0, 50.0, 10.0)
# 	(1.0, 100.0, 10.0)
# 	(4.0, 50.0, 10.0)
# 	(4.0, 100.0, 10.0)
# 	(2.0, 100.0, 7.0)
# 	(2.0, 100.0, 3.0)
# 	(4.0, 100.0, 3.0)
# 	(2.0, 100.0, 5.0)
# 	(2.0, 100.0, 8.0)
# 	(2.0, 100.0, 6.0)
# 	(2.0, 100.0, 9.0)
# 	(1.0, 100.0, 7.0)
# 	(2.0, 100.0, 10.0)
# 	(4.0, 100.0, 4.0)
# 	(2.0, 100.0, 4.0)
# 	(4.0, 100.0, 5.0)
x2	x3	x1	objective	RBF	LinearRegression	MLPerceptron	LeastSquares	Discretization	RandomSubSpaces	IsoRegression	GaussianCurves	BagClassify	
1.0	50.0	2.0	150.3600	133.6294	154.4091	153.6846	139.3521	123.1355	148.4104	171.5920	141.6400	138.3927	
1.0	60.0	2.0	179.3700	133.6294	154.4091	166.5947	141.4640	199.7567	148.4104	171.5920	150.6592	138.3927	
1.0	70.0	2.0	203.1300	133.6294	154.4091	184.8666	143.5758	199.7567	148.4104	171.5920	160.4327	138.3927	
1.0	80.0	2.0	227.5400	133.6294	154.4091	209.6547	145.6876	199.7567	152.8109	171.5920	169.4053	160.0904	
1.0	90.0	2.0	251.3500	133.6294	154.4091	241.0854	147.7995	199.7567	152.8109	171.5920	175.8399	160.0904	
1.0	100.0	2.0	282.3600	133.6294	154.4091	277.5154	149.9113	199.7567	152.8109	171.5920	178.3584	160.0904	
2.0	50.0	2.0	113.7000	133.6300	132.7552	128.9993	126.1238	82.8225	115.9937	116.6463	127.3873	126.5261	
